battery_id,policy,prediction_test,matched_cell,match_confidence,align_offset,align_rmse,model,n_hat,n_true_080_contest_def,n_true_088ah_contest_frame,n_true_088_label_contest_frame,n_true_088_label_abs,err_080,err_088_label,ape_080,ape_088_label,rmse_soh_151_200_matr,mae_soh_151_200_matr,soh200_true_matr,soh200_pred,soh200_abs_err_matr,soh300_true_matr,soh300_pred,soh300_abs_err_matr,soh500_true_matr,soh500_pred,soh500_abs_err_matr,soh150_true_matr,q0_contest,usage_boundary
17,4_8C_80PER_4_8C,0,b3c7,high,11.0,0.0022678356714391883,persist,20000.0,,,1823.0,1834.0,,18177.0,,9.970927043335163,0.00376940335472185,0.003757815486144729,1.001920271431043,0.99823767250371,0.003682598927332914,0.9990471116222139,0.99823767250371,0.0008094391185039518,0.993164337052939,0.99823767250371,0.005073335450770933,1.0022016415057797,1.0664694,audit_only_not_for_training_or_tuning
17,4_8C_80PER_4_8C,0,b3c7,high,11.0,0.0022678356714391883,fusion_pbt_batterygpt,9766.813119212133,,,1823.0,1834.0,,7943.813119212133,,4.357549708838252,0.0043365165519130226,0.004325968440581644,1.001920271431043,0.9971236471028532,0.004796624328189725,0.9990471116222139,0.9948955963011399,0.004151515321074051,0.993164337052939,0.9904394946977131,0.002724842355225965,1.0022016415057797,1.0664694,audit_only_not_for_training_or_tuning
18,5C_67PER_4C,0,b3c8,high,11.0,0.002773139733638782,linear_recent,6106.344078651834,,,815.0,826.0,,5291.344078651834,,6.492446722272189,0.0045672106348507826,0.004558281009331475,1.000257130142229,0.9952463746730316,0.005010755469197381,0.994759577071677,0.991940668603879,0.002818908467797976,0.9809394378237529,0.9853292564655737,0.004389818641820753,1.0014566400181526,1.0636606,audit_only_not_for_training_or_tuning
18,5C_67PER_4C,0,b3c8,high,11.0,0.002773139733638782,policy_mean,15078.016441839069,,,815.0,826.0,,14263.016441839069,,17.50063367096818,0.004074350049195069,0.0040516687253933205,1.000257130142229,0.9962397320925184,0.004017398049710574,0.994759577071677,0.9949207408623387,0.000161163790661778,0.9809394378237529,0.9922827584019798,0.011343320578226845,1.0014566400181526,1.0636606,audit_only_not_for_training_or_tuning
18,5C_67PER_4C,0,b3c8,high,11.0,0.002773139733638782,persist,20000.0,,,815.0,826.0,,19185.0,,23.539877300613497,0.003761252563008843,0.00371532596169758,1.000257130142229,0.996899227707608,0.003357902434620974,0.994759577071677,0.996899227707608,0.002139650635931023,0.9809394378237529,0.996899227707608,0.015959789883855047,1.0014566400181526,1.0636606,audit_only_not_for_training_or_tuning
18,5C_67PER_4C,0,b3c8,high,11.0,0.002773139733638782,fusion_pbt_batterygpt,4935.437156406989,,,815.0,826.0,,4120.437156406989,,5.055751112155814,0.004746218514541446,0.0047373121501309455,1.000257130142229,0.9948953332204836,0.005361796921745321,0.994759577071677,0.9908875442462353,0.0038720328254416847,0.9809394378237529,0.9828719662977383,0.0019325284739853954,1.0014566400181526,1.0636606,audit_only_not_for_training_or_tuning
19,5_3C_54PER_4C,0,b3c9,medium,-1.0,0.003136699190200392,linear_recent,11266.3844292568,,,1037.0,1036.0,,10229.3844292568,,9.864401571125168,0.004626657427937307,0.004620794632563357,1.0019624665343037,0.997459180845598,0.004503285688705616,0.9994917498612488,0.9956748656330924,0.003816884228156403,0.992364981701575,0.9921062352080808,0.00025874649349422185,1.0028517888189503,1.0683683,audit_only_not_for_training_or_tuning
19,5_3C_54PER_4C,0,b3c9,medium,-1.0,0.003136699190200392,policy_mean,13505.330085759862,,,1037.0,1036.0,,12468.330085759862,,12.02346199205387,0.004550963481662713,0.0045445163888846625,1.0019624665343037,0.997608746029282,0.0043537205050216965,0.9994917498612488,0.9961235611841441,0.0033681886771046443,0.992364981701575,0.9931531914938683,0.0007882097922932152,1.0028517888189503,1.0683683,audit_only_not_for_training_or_tuning
19,5_3C_54PER_4C,0,b3c9,medium,-1.0,0.003136699190200392,persist,20000.0,,,1037.0,1036.0,,18963.0,,18.286403085824492,0.004182060596977374,0.004165794253374453,1.0019624665343037,0.998351338451851,0.003611128082452675,0.9994917498612488,0.998351338451851,0.0011404114093978013,0.992364981701575,0.998351338451851,0.005986356750275923,1.0028517888189503,1.0683683,audit_only_not_for_training_or_tuning
19,5_3C_54PER_4C,0,b3c9,medium,-1.0,0.003136699190200392,fusion_pbt_batterygpt,8606.500827810883,,,1037.0,1036.0,,7569.5008278108835,,7.299422206182144,0.004785791800319594,0.004779835181847889,1.0019624665343037,0.9971473366313148,0.004815129902988824,0.9994917498612488,0.9947393329902425,0.004752416871006249,0.992364981701575,0.9899233257080979,0.002441655993477121,1.0028517888189503,1.0683683,audit_only_not_for_training_or_tuning
20,4_8C_80PER_4_8C,0,b3c10,high,11.0,0.0023127407049272145,linear_recent,8653.693554622369,,,1065.0,1076.0,,7588.6935546223685,,7.125533854105511,0.003424934823293965,0.003400488107508339,0.9992706578671648,0.9963419294865132,0.002928728380651613,0.9955478476350799,0.9940193715629513,0.0015284760721285817,0.9871002707287272,0.9893742557158278,0.00227398498710063,1.0012288236601319,1.0608749,audit_only_not_for_training_or_tuning
20,4_8C_80PER_4_8C,0,b3c10,high,11.0,0.0023127407049272145,policy_mean,9997.38376001463,,,1065.0,1076.0,,8932.38376001463,,8.387214798135803,0.003348011537221541,0.0033196744016147427,0.9992706578671648,0.9965003877333634,0.002770270133801489,0.9955478476350799,0.9944947463035019,0.001053101331577988,0.9871002707287272,0.9904834634437791,0.0033831927150519414,1.0012288236601319,1.0608749,audit_only_not_for_training_or_tuning
20,4_8C_80PER_4_8C,0,b3c10,high,11.0,0.0023127407049272145,persist,20000.0,,,1065.0,1076.0,,18935.0,,17.779342723004696,0.002883036551059567,0.0028082358370001346,0.9992706578671648,0.997503208448294,0.001767449418870859,0.9955478476350799,0.997503208448294,0.0019553608132141242,0.9871002707287272,0.997503208448294,0.010402937719566796,1.0012288236601319,1.0608749,audit_only_not_for_training_or_tuning
20,4_8C_80PER_4_8C,0,b3c10,high,11.0,0.0023127407049272145,fusion_pbt_batterygpt,9326.556247910848,,,1065.0,1076.0,,8261.556247910848,,7.757329810244928,0.0033648120242980844,0.003337396882625179,0.9992706578671648,0.9964656377705978,0.0028050200965670236,0.9955478476350799,0.9943904964152055,0.0011573512198743696,0.9871002707287272,0.9902402137044208,0.0031399429756936437,1.0012288236601319,1.0608749,audit_only_not_for_training_or_tuning
21,5_6C_19PER_4_6C,0,b3c11,high,11.0,0.002077227134976559,linear_recent,4709.905952285503,,,804.0,815.0,,3905.905952285503,,4.858091980454606,0.0029624106170684887,0.0029488041426152865,0.9964418524104658,0.9935311053615808,0.002910747048884943,0.9904529399696436,0.9892398605460763,0.0012130794235672981,0.9764946815599764,0.9806573709150672,0.004162689355090787,0.9986674683836406,1.0673251,audit_only_not_for_training_or_tuning
21,5_6C_19PER_4_6C,0,b3c11,high,11.0,0.002077227134976559,policy_mean,8922.21998519621,,,804.0,815.0,,8118.2199851962105,,10.097288538801257,0.0024646461272046652,0.002423350146898837,0.9964418524104658,0.9945614073139664,0.001880445096499428,0.9904529399696436,0.9923307664032327,0.001877826433589136,0.9764946815599764,0.9878694845817655,0.01137480302178906,0.9986674683836406,1.0673251,audit_only_not_for_training_or_tuning
21,5_6C_19PER_4_6C,0,b3c11,high,11.0,0.002077227134976559,persist,20000.0,,,804.0,815.0,,19196.0,,23.875621890547265,0.0019929741834034905,0.0018545367146617475,0.9964418524104658,0.995676727769333,0.0007651246411327639,0.9904529399696436,0.995676727769333,0.005223787799689461,0.9764946815599764,0.995676727769333,0.019182046209356596,0.9986674683836406,1.0673251,audit_only_not_for_training_or_tuning
21,5_6C_19PER_4_6C,0,b3c11,high,11.0,0.002077227134976559,fusion_pbt_batterygpt,3866.542867944754,,,804.0,815.0,,3062.542867944754,,3.8091329203292963,0.0031490226953241568,0.0031363081641773414,0.9964418524104658,0.9931634504173416,0.003278401993124236,0.9904529399696436,0.9881368957133589,0.0023160442562846217,0.9764946815599764,0.9780837863053935,0.0015891047454170693,0.9986674683836406,1.0673251,audit_only_not_for_training_or_tuning
22,5_6C_36PER_4_3C,0,b3c12,high,11.0,0.0017924968776070343,linear_recent,10457.87839074246,,,919.0,930.0,,9538.87839074246,,10.379628281547834,0.003435371449750064,0.0034248772253885227,0.9999106522174962,0.9969427993493288,0.0029678528681673644,0.997678582432074,0.9950228818786063,0.0026557005534676437,0.9871705773595609,0.9911830469371613,0.004012469577600375,1.0016301888586243,1.0731678,audit_only_not_for_training_or_tuning
22,5_6C_36PER_4_3C,0,b3c12,high,11.0,0.0017924968776070343,policy_mean,9851.012690846095,,,919.0,930.0,,8932.012690846095,,9.719273874696512,0.0034653115101569345,0.003455503788271146,0.9999106522174962,0.9968827472652452,0.003027904952251026,0.997678582432074,0.9948427256263556,0.0028358568057184064,0.9871705773595609,0.9907626823485762,0.003592104989015299,1.0016301888586243,1.0731678,audit_only_not_for_training_or_tuning
22,5_6C_36PER_4_3C,0,b3c12,high,11.0,0.0017924968776070343,persist,20000.0,,,919.0,930.0,,19081.0,,20.76278563656148,0.0029724270584305795,0.002935298270354363,0.9999106522174962,0.99790275808469,0.0020078941328062205,0.997678582432074,0.99790275808469,0.0002241756526160099,0.9871705773595609,0.99790275808469,0.010732180725129048,1.0016301888586243,1.0731678,audit_only_not_for_training_or_tuning
22,5_6C_36PER_4_3C,0,b3c12,high,11.0,0.0017924968776070343,fusion_pbt_batterygpt,7931.963823347863,,,919.0,930.0,,7012.963823347863,,7.631081418224007,0.003620686281596574,0.00361291640683038,0.9999106522174962,0.996574095071992,0.003336557145504182,0.997678582432074,0.9939167690465958,0.0037618133854782076,0.9871705773595609,0.9886021169958035,0.0014315396362425403,1.0016301888586243,1.0731678,audit_only_not_for_training_or_tuning
23,5_6C_19PER_4_6C,0,b3c13,medium,11.0,0.003297755619115584,linear_recent,4796.356626273489,,,803.0,814.0,,3993.3566262734894,,4.973046857127633,0.004768250373837039,0.0047547584769915075,0.9983585483953709,0.9936655263523806,0.004693022042990269,0.991802660041262,0.9894520689969317,0.00235059104433033,0.9760570944567933,0.9810251542860341,0.004968059829240756,1.0006979833054719,1.0642039,audit_only_not_for_training_or_tuning
23,5_6C_19PER_4_6C,0,b3c13,medium,11.0,0.003297755619115584,policy_mean,8752.315003644037,,,803.0,814.0,,7949.315003644037,,9.899520552483233,0.004284217872785826,0.004260658134402358,0.9983585483953709,0.994634350553536,0.0037241978418348642,0.991802660041262,0.9923585416003973,0.0005558815591352184,0.9760570944567933,0.9878069236941204,0.011749829237327036,1.0006979833054719,1.0642039,audit_only_not_for_training_or_tuning
23,5_6C_19PER_4_6C,0,b3c13,medium,11.0,0.003297755619115584,persist,20000.0,,,803.0,814.0,,19197.0,,23.906600249066003,0.0037458449568075385,0.0036803268513520915,0.9983585483953709,0.995772255030105,0.002586293365265835,0.991802660041262,0.995772255030105,0.003969594988842973,0.9760570944567933,0.995772255030105,0.019715160573311685,1.0006979833054719,1.0642039,audit_only_not_for_training_or_tuning
23,5_6C_19PER_4_6C,0,b3c13,medium,11.0,0.003297755619115584,fusion_pbt_batterygpt,3901.6471604717,,,803.0,814.0,,3098.6471604717,,3.858838306938605,0.004981246169464517,0.004966654162695375,0.9983585483953709,0.9932500446157064,0.005108503779664431,0.991802660041262,0.9882056237869092,0.0035970362543528145,0.9760570944567933,0.9781167821293149,0.002059687672521515,1.0006979833054719,1.0642039,audit_only_not_for_training_or_tuning
24,5_6C_36PER_4_3C,1,b3c14,medium,0.0,0.0036974676830058926,linear_recent,6809.047698444996,,,856.0,856.0,,5953.047698444996,,6.95449497481892,0.00569374381740003,0.0056855650312756904,1.001740546072756,0.9960335903900202,0.005706955682735826,0.9982334123192279,0.9930674506474345,0.005165961671793395,0.9845468799993432,0.9871351711622632,0.002588291162920031,1.0030333214277414,1.0716274,audit_only_not_for_training_or_tuning
24,5_6C_36PER_4_3C,1,b3c14,medium,0.0,0.0036974676830058926,policy_mean,10486.788531106173,,,856.0,856.0,,9630.788531106173,,11.2509211811988,0.005430037591955917,0.005416456616265173,1.001740546072756,0.9965612539488644,0.005179292123891566,0.9982334123192279,0.9946504413239671,0.003582970995260837,0.9845468799993432,0.9908288160741725,0.006281936074829297,1.0030333214277414,1.0716274,audit_only_not_for_training_or_tuning
24,5_6C_36PER_4_3C,1,b3c14,medium,0.0,0.0036974676830058926,persist,20000.0,,,856.0,856.0,,19144.0,,22.364485981308412,0.0049659386628130376,0.0049291993969162555,1.001740546072756,0.997516660261313,0.004223885811442951,0.9982334123192279,0.997516660261313,0.0007167520579148823,0.9845468799993432,0.997516660261313,0.012969780261969821,1.0030333214277414,1.0716274,audit_only_not_for_training_or_tuning
24,5_6C_36PER_4_3C,1,b3c14,medium,0.0,0.0036974676830058926,fusion_pbt_batterygpt,5508.090774868869,,,856.0,856.0,,4652.090774868869,,5.4346854846598935,0.005857985101029367,0.005850917782945137,1.001740546072756,0.9957093693083152,0.00603117676444076,0.9982334123192279,0.9920947874023196,0.0061386249169083085,0.9845468799993432,0.9848656235903284,0.0003187435909851599,1.0030333214277414,1.0716274,audit_only_not_for_training_or_tuning
25,4_8C_80PER_4_8C,1,b3c16,high,-2.0,0.002269703522329819,linear_recent,9439.337510129715,,,1637.0,1635.0,,7802.337510129715,,4.766241606676674,0.004547956621356438,0.004510022890741903,1.0001302600669684,0.9962421020237024,0.0038881580432659213,0.9949267025734791,0.9941181174651932,0.0008085851082859641,0.9879035876029227,0.9898701483481748,0.001966560745252033,1.0028611952369024,1.0605524,audit_only_not_for_training_or_tuning
25,4_8C_80PER_4_8C,1,b3c16,high,-2.0,0.002269703522329819,policy_mean,10536.539708889675,,,1637.0,1635.0,,8899.539708889675,,5.436493407996136,0.004494355985091044,0.0044528082310740635,1.0001302600669684,0.9963542876308942,0.003775972436074193,0.9949267025734791,0.9944546742867688,0.00047202828671033537,0.9879035876029227,0.9906554475985179,0.0027518599955951295,1.0028611952369024,1.0605524,audit_only_not_for_training_or_tuning
25,4_8C_80PER_4_8C,1,b3c16,high,-2.0,0.002269703522329819,persist,20000.0,,,1637.0,1635.0,,18363.0,,11.217470983506415,0.0040548963211804075,0.00396840682832206,1.0001302600669684,0.997304094302957,0.0028261657640114013,0.9949267025734791,0.997304094302957,0.002377391729477818,0.9879035876029227,0.997304094302957,0.009400506700034228,1.0028611952369024,1.0605524,audit_only_not_for_training_or_tuning
25,4_8C_80PER_4_8C,1,b3c16,high,-2.0,0.002269703522329819,fusion_pbt_batterygpt,6925.87651450068,,,1637.0,1635.0,,5288.87651450068,,3.23083476756303,0.00478544729295225,0.004759741464140215,1.0001302600669684,0.995752457762137,0.004377802304831313,0.9949267025734791,0.9926491846804972,0.0022775178929819173,0.9879035876029227,0.9864426385172176,0.0014609490857051544,1.0028611952369024,1.0605524,audit_only_not_for_training_or_tuning
26,5_3C_54PER_4C,0,b3c17,medium,10.0,0.004575151365656849,linear_recent,6397.547940141722,,,1303.0,1313.0,,5094.547940141722,,3.9098602763942614,0.0032571840618604913,0.00324480559927228,0.9974947032342701,0.9943896503272798,0.0031050529069903687,0.9922716600727783,0.9912530928983617,0.001018567174416618,0.9843989342782459,0.9849799780405254,0.0005810437622795206,0.9980834845620122,1.0653081,audit_only_not_for_training_or_tuning
26,5_3C_54PER_4C,0,b3c17,medium,10.0,0.004575151365656849,policy_mean,14663.629536268783,,,1303.0,1313.0,,13360.629536268783,,10.253744847481798,0.002818381441544706,0.00278927549970166,0.9974947032342701,0.9952828466009476,0.002211856633322573,0.9922716600727783,0.9939326817193647,0.0016610216465863248,0.9843989342782459,0.991232351956199,0.006833417677953091,0.9980834845620122,1.0653081,audit_only_not_for_training_or_tuning
26,5_3C_54PER_4C,0,b3c17,medium,10.0,0.004575151365656849,persist,20000.0,,,1303.0,1313.0,,18697.0,,14.349194167306216,0.0025083620744168933,0.0024449834548980376,0.9974947032342701,0.995957929041739,0.0015367741925311762,0.9922716600727783,0.995957929041739,0.0036862689689606265,0.9843989342782459,0.995957929041739,0.011558994763493091,0.9980834845620122,1.0653081,audit_only_not_for_training_or_tuning
26,5_3C_54PER_4C,0,b3c17,medium,10.0,0.004575151365656849,fusion_pbt_batterygpt,5188.274354650114,,,1303.0,1313.0,,3885.274354650114,,2.9817915231389978,0.0034397282622220067,0.003427403021286819,0.9974947032342701,0.9940316161664668,0.0034630870678032943,0.9922716600727783,0.9901789904159226,0.002092669656855728,0.9843989342782459,0.9824737389148341,0.0019251953634117358,0.9980834845620122,1.0653081,audit_only_not_for_training_or_tuning
27,5_6C_19PER_4_6C,0,b3c18,high,11.0,0.0010833966968171991,linear_recent,6768.777036245024,,,1132.0,1143.0,,5636.777036245024,,4.979485014350728,0.0025066574693398875,0.0024398915988015847,0.9959599168730124,0.9941782390607432,0.0017816778122692334,0.9897981467444856,0.9912221600525911,0.0014240133081054873,0.9806369370080839,0.9853100020362873,0.004673065028203416,0.9992074930202443,1.0674672,audit_only_not_for_training_or_tuning
27,5_6C_19PER_4_6C,0,b3c18,high,11.0,0.0010833966968171991,policy_mean,9104.58326641724,,,1132.0,1143.0,,7972.583266417239,,7.042918079873886,0.002336385997369733,0.002243262562311019,0.9959599168730124,0.9945637861911168,0.001396130681895591,0.9897981467444856,0.9923788014437128,0.0025806546992271917,0.9806369370080839,0.9880088319489045,0.007371894940820689,0.9992074930202443,1.0674672,audit_only_not_for_training_or_tuning
27,5_6C_19PER_4_6C,0,b3c18,high,11.0,0.0010833966968171991,persist,20000.0,,,1132.0,1143.0,,18868.0,,16.6678445229682,0.0019174235554603669,0.0016860914517229332,0.9959599168730124,0.995656278564819,0.0003036383081934657,0.9897981467444856,0.995656278564819,0.0058581318203333455,0.9806369370080839,0.995656278564819,0.015019341556735122,0.9992074930202443,1.0674672,audit_only_not_for_training_or_tuning
27,5_6C_19PER_4_6C,0,b3c18,high,11.0,0.0010833966968171991,fusion_pbt_batterygpt,5482.641028021332,,,1132.0,1143.0,,4350.641028021332,,3.843322462916371,0.002678299472903699,0.002629112380004126,0.9959599168730124,0.9938072179211304,0.0021526989518820816,0.9897981467444856,0.9901090966337531,0.0003109498892674978,0.9806369370080839,0.9827128540589987,0.0020759170509148106,0.9992074930202443,1.0674672,audit_only_not_for_training_or_tuning
28,5_6C_36PER_4_3C,0,b3c19,high,4.0,0.0009904020767755562,linear_recent,6026.773084433393,,,1148.0,1152.0,,4878.773084433393,,4.249802338356614,0.0035317021343553713,0.0034771491481205064,0.9967596747355904,0.9939984404994442,0.0027612342361461595,0.9908243979923199,0.9906690086220002,0.0001553893703196696,0.9812829086629438,0.9840101448671126,0.0027272362041688147,0.9999076335591011,1.0706265,audit_only_not_for_training_or_tuning
28,5_6C_36PER_4_3C,0,b3c19,high,4.0,0.0009904020767755562,policy_mean,11559.346541958515,,,1148.0,1152.0,,10411.346541958515,,9.069117196827975,0.0031711978203351754,0.0030654530686526527,0.9967596747355904,0.9948056877140872,0.0019539870215031785,0.9908243979923199,0.9930907502659291,0.0022663522736091624,0.9812829086629438,0.9896608753696131,0.008377966706669349,0.9999076335591011,1.0706265,audit_only_not_for_training_or_tuning
28,5_6C_36PER_4_3C,0,b3c19,high,4.0,0.0009904020767755562,persist,20000.0,,,1148.0,1152.0,,18852.0,,16.421602787456447,0.0028248754088635456,0.0026281440193723425,0.9967596747355904,0.995663156438166,0.0010965182974242982,0.9908243979923199,0.995663156438166,0.004838758445846136,0.9812829086629438,0.995663156438166,0.014380247775222288,0.9999076335591011,1.0706265,audit_only_not_for_training_or_tuning
28,5_6C_36PER_4_3C,0,b3c19,high,4.0,0.0009904020767755562,fusion_pbt_batterygpt,4895.455471610247,,,1148.0,1152.0,,3747.4554716102466,,3.2643340345036993,0.003704109226218291,0.0036644544829033034,0.9967596747355904,0.993631175137125,0.003128499598465395,0.9908243979923199,0.9895672125350428,0.0012571854572771546,0.9812829086629438,0.9814392873308784,0.00015637866793460908,0.9999076335591011,1.0706265,audit_only_not_for_training_or_tuning
29,5C_67PER_4C,0,b3c20,high,11.0,0.0020802311765918333,linear_recent,6772.928208206657,,,800.0,811.0,,5972.928208206657,,7.466160260258321,0.0037472460779491433,0.003735546040002373,0.9988617089459443,0.9956058425684264,0.0032558663775178465,0.9939046213864956,0.9926299110448749,0.001274710341620744,0.9813017268279846,0.986678047997772,0.005376321169787479,1.0006942923501077,1.063777,audit_only_not_for_training_or_tuning
29,5C_67PER_4C,0,b3c20,high,11.0,0.0020802311765918333,policy_mean,15223.6327588683,,,800.0,811.0,,14423.6327588683,,18.029540948585375,0.0033353445007236974,0.0033101062531862868,0.9988617089459443,0.99644003822885,0.0024216707170943153,0.9939046213864956,0.9951324980261456,0.0012278766396499607,0.9813017268279846,0.9925174176207371,0.01121569079275253,1.0006942923501077,1.063777,audit_only_not_for_training_or_tuning
29,5C_67PER_4C,0,b3c20,high,11.0,0.0020802311765918333,persist,20000.0,,,800.0,811.0,,19200.0,,24.0,0.0030285686613981855,0.002976683501496753,0.9988617089459443,0.997093808330202,0.0017679006157422794,0.9939046213864956,0.997093808330202,0.0031891869437064013,0.9813017268279846,0.997093808330202,0.015792081502217448,1.0006942923501077,1.063777,audit_only_not_for_training_or_tuning
29,5C_67PER_4C,0,b3c20,high,11.0,0.0020802311765918333,fusion_pbt_batterygpt,5799.448629679508,,,800.0,811.0,,4999.448629679508,,6.249310787099384,0.0038641405511584117,0.0038530175945429156,0.9988617089459443,0.9953755061869742,0.0034862027589700473,0.9939046213864956,0.9919389019005187,0.0019657194859769023,0.9813017268279846,0.9850656933276076,0.0037639664996230726,1.0006942923501077,1.063777,audit_only_not_for_training_or_tuning
30,3_7C_31PER_5_9C,0,b3c21,high,4.0,0.0012676596999042086,linear_recent,1371.4923782517158,,,766.0,770.0,,605.4923782517158,,0.7904600238273052,0.004130631029743887,0.004089336637439458,0.9750462319700811,0.9714846020010196,0.0035616299690615083,0.9600253208744477,0.95684646988983,0.003178850984617676,0.9351066018282472,0.92757020566745,0.007536396160797265,0.9830294158246575,1.0678786,audit_only_not_for_training_or_tuning
30,3_7C_31PER_5_9C,0,b3c21,high,4.0,0.0012676596999042086,policy_mean,1032.0810645560282,,,766.0,770.0,,266.0810645560282,,0.3473643140418123,0.005598507922178626,0.005525631669308242,0.9750462319700811,0.9686683372326498,0.006377894737431333,0.9600253208744477,0.94839767558472,0.011627645289727706,0.9351066018282472,0.90785635228886,0.02725024953938726,0.9830294158246575,1.0678786,audit_only_not_for_training_or_tuning
30,3_7C_31PER_5_9C,0,b3c21,high,4.0,0.0012676596999042086,persist,20000.0,,,766.0,770.0,,19234.0,,25.109660574412533,0.002328346738428034,0.0019634832151950634,0.9750462319700811,0.978803668056615,0.003757436086533894,0.9600253208744477,0.978803668056615,0.01877834718216731,0.9351066018282472,0.978803668056615,0.043697066228367776,0.9830294158246575,1.0678786,audit_only_not_for_training_or_tuning
30,3_7C_31PER_5_9C,0,b3c21,high,4.0,0.0012676596999042086,fusion_pbt_batterygpt,1396.0364928498195,,,766.0,770.0,,630.0364928498195,,0.8225019488901039,0.004078436334423431,0.004035615792434928,0.9750462319700811,0.9715899369912222,0.0034562949788589092,0.9600253208744477,0.957162474860445,0.0028628460140026624,0.9351066018282472,0.928307550598885,0.006799051229362196,0.9830294158246575,1.0678786,audit_only_not_for_training_or_tuning
31,5C_67PER_4C,0,b3c24,medium,0.0,0.004836039317704731,linear_recent,6733.808242316562,,,823.0,823.0,,5910.808242316562,,7.182027025901048,0.005445153430499307,0.005425914963738578,1.0003609267043643,0.9960029285609772,0.0043579981433871096,0.9933210053933396,0.9930031017939234,0.0003179035994161916,0.9815464439521435,0.9870034482598159,0.005457004307672375,1.003392984749105,1.0451531,audit_only_not_for_training_or_tuning
31,5C_67PER_4C,0,b3c24,medium,0.0,0.004836039317704731,policy_mean,13382.21372146196,,,823.0,823.0,,12559.21372146196,,15.260283987195576,0.005074680589970626,0.005041569864024347,1.0003609267043643,0.996756546403554,0.003604380300810228,0.9933210053933396,0.9952639553216538,0.0019429499283142304,0.9815464439521435,0.9922787731578536,0.0107323292057101,1.003392984749105,1.0451531,audit_only_not_for_training_or_tuning
31,5C_67PER_4C,0,b3c24,medium,0.0,0.004836039317704731,persist,20000.0,,,823.0,823.0,,19177.0,,23.30133657351154,0.0047198868635049745,0.004660959138139864,1.0003609267043643,0.997502841944504,0.0028580847598602688,0.9933210053933396,0.997502841944504,0.004181836551164442,0.9815464439521435,0.997502841944504,0.015956397992360483,1.003392984749105,1.0451531,audit_only_not_for_training_or_tuning
31,5C_67PER_4C,0,b3c24,medium,0.0,0.004836039317704731,fusion_pbt_batterygpt,5549.343139067741,,,823.0,823.0,,4726.343139067741,,5.742822769219612,0.005597092808278525,0.005580522301336972,1.0003609267043643,0.9956997769186272,0.004661149785737062,0.9933210053933396,0.992093646866874,0.001227358526465605,0.9815464439521435,0.9848813867633672,0.0033349428112237067,1.003392984749105,1.0451531,audit_only_not_for_training_or_tuning
32,5_3C_54PER_4C,0,b3c25,medium,0.0,0.005078992178283427,linear_recent,6713.281315790687,,,988.0,988.0,,5725.281315790687,,5.794819145537132,0.004781132088724712,0.0047350937215902954,0.9998428471641531,0.9960196581409508,0.0038231890232022225,0.9960442023462238,0.9930101204189161,0.003034081927307697,0.984411916311128,0.9869910449748469,0.0025791286637188993,1.0031522520602458,1.0600799,audit_only_not_for_training_or_tuning
32,5_3C_54PER_4C,0,b3c25,medium,0.0,0.005078992178283427,policy_mean,13671.645856116897,,,988.0,988.0,,12683.645856116897,,12.83769823493613,0.004408038551741939,0.004340166025538503,0.9998428471641531,0.9967940261724249,0.003048820991728207,0.9960442023462238,0.995333224513338,0.0007109778328857619,0.984411916311128,0.9924116211951649,0.007999704884036896,1.0031522520602458,1.0600799,audit_only_not_for_training_or_tuning
32,5_3C_54PER_4C,0,b3c25,medium,0.0,0.005078992178283427,persist,20000.0,,,988.0,988.0,,19012.0,,19.242914979757085,0.004071175348974925,0.003967661602471466,0.9998428471641531,0.997524427001968,0.0023184201621850864,0.9960442023462238,0.997524427001968,0.0014802246557441556,0.984411916311128,0.997524427001968,0.013112510690839962,1.0031522520602458,1.0600799,audit_only_not_for_training_or_tuning
32,5_3C_54PER_4C,0,b3c25,medium,0.0,0.005078992178283427,fusion_pbt_batterygpt,5379.350217271568,,,988.0,988.0,,4391.350217271568,,4.444686454728307,0.004969604581753191,0.004929378144059262,0.9998428471641531,0.9956387082929724,0.0042041388711806515,0.9960442023462238,0.9918672708749809,0.004176931471242873,0.984411916311128,0.9843243960389982,8.752027212977076e-05,1.0031522520602458,1.0600799,audit_only_not_for_training_or_tuning
33,5_6C_19PER_4_6C,0,b3c26,medium,11.0,0.004318681818672195,linear_recent,6656.988321405994,,,1014.0,1025.0,,5642.988321405994,,5.565077240045358,0.0036039797090793627,0.003404621821222491,0.9993075219038384,0.9957493578483634,0.0035581640554750438,0.9959066903723803,0.9927177686909318,0.0031889216814485755,0.9829652658440335,0.9866545903760687,0.0036893245320351875,1.001269493413634,1.0709693,audit_only_not_for_training_or_tuning
33,5_6C_19PER_4_6C,0,b3c26,medium,11.0,0.004318681818672195,policy_mean,8117.421145798706,,,1014.0,1025.0,,7103.421145798706,,7.00534629763186,0.0034891784213253226,0.0032629203572465014,0.9993075219038384,0.9960272038561596,0.0032803180476788096,0.9959066903723803,0.993551306714321,0.002355383658059318,0.9829652658440335,0.9885995124306437,0.005634246586610159,1.001269493413634,1.0709693,audit_only_not_for_training_or_tuning
