battery_id,policy,soh1,soh150,fade150,soh_lin_slope,soh_quad_curv,soh_fit_resid_std,pw_a,pw_b,exp_a,exp_b,exp_c,d1_50,d50_100,d100_150,soh_slope_1_50,ir_mean,ir_std,ir_slope,ir_rel_end,tavg_mean,tavg_std,tavg_slope,ct_mean,ct_std,ct_slope,C1,Q1,C2,initial_capacity,dataset_id,t1,t2,t12,avgC80,C1_over_C2,soh200,fade200,late_mean,has_full200
39,5_6C_19PER_4_6C_NEWSTRUCTURE,0.998950986728548,0.99638228628484,0.0025687004437079386,-2.340380909786902e-05,-1.4361661867779505e-07,0.0003193358087781636,6.62241699061917e-09,2.5756079190932386,0.6490701953244191,3.614387687157206e-05,0.3511798849001044,0.0004379500179180207,-0.0014486219551960167,-0.0015580285064299426,5.785219114868786e-06,0.015378971533333334,3.4826465385063184e-05,5.4116673629945436e-08,-0.007484322437286626,35.66767584107305,0.26534335541397713,0.005380515352585136,10.043581844444388,0.0004665719441499594,6.128035310128552e-07,5.6,19.0,4.6,1.0654298,3,0.033928571428571426,0.13260869565217392,0.16653726708074534,4.8374999999999995,1.2173913043478262,0.994542376231639,0.004408610496908993,0.9954679464569135,1
40,5_6C_36PER_4_3C_NEWSTRUCTURE,0.99837581349811,0.995339149888818,0.0030366636092920007,-2.9356723512295436e-05,-2.122952681039716e-07,0.00045713714465332755,1.621656997715797e-09,2.892957267821279,0.756869024260096,3.888462109015496e-05,0.24334855754489348,0.0007784662109769913,-0.0018149927286770229,-0.002000137091591969,1.1260534843771123e-05,0.01514319976,3.97515543395703e-05,1.5954125250003796e-07,-0.007527773419306921,36.00540159713393,0.24718280340997129,0.004949769403358068,10.043492066666676,0.0004922289349167233,4.36635702469583e-07,5.6,36.0,4.3,1.0606048,3,0.06428571428571428,0.10232558139534884,0.16661129568106312,4.885,1.3023255813953487,0.99304068772836,0.005335125769750038,0.9941802250942103,1
41,4_8C_80PER_4_8C_NEWSTRUCTURE,0.95314922190752,0.951606657543837,0.0015425643636830522,-1.7600006268794085e-05,-3.412190394627352e-07,0.0006942316829182079,2.261609733819538e-14,4.98930644567987,0.6856516211486395,2.5699682057905054e-05,0.26929042694940103,0.0021421115561399695,-0.0020317465368869803,-0.0016529293829360414,4.577288582581908e-05,0.014732987920000001,0.00024688962863643173,5.597299897773056e-07,-0.017028584848168302,35.14775902383555,0.4338009244100485,0.004980823439804509,11.038423877777769,0.0004942910279845383,-1.8511667182691008e-06,4.8,80.0,4.8,1.099805,3,0.16666666666666666,0.0,0.16666666666666666,4.8,1.0,0.949706538886439,0.0034426830210810833,0.950643699201222,1
42,5C_67PER_4C_NEWSTRUCTURE,0.998768962965407,0.997528799058338,0.0012401639070689363,-1.4295860336310388e-05,-1.512799825945649e-07,0.00031568797988371024,6.293470090501799e-13,4.2848751868867945,0.5333257622123251,2.684804070093535e-05,0.4666864164542829,0.0007981771612650679,-0.0009469339954649714,-0.0010914070728690328,1.3298887266130786e-05,0.015841888699999997,4.2176719107120216e-05,1.7599653317887823e-08,-0.010011865229580452,34.870725004089245,0.2548738139475538,0.005041602746857765,10.043680011111089,0.0009756161077069811,-2.554949108691609e-06,5.0,67.0,4.0,1.0726566,3,0.134,0.0325,0.1665,4.8375,1.25,0.996213508591659,0.002555454373747934,0.9968855475275126,1
43,5_3C_54PER_4C_NEWSTRUCTURE,0.997503106483187,0.996289785381146,0.0012133211020409762,-1.932551693873905e-05,-3.141613605487247e-07,0.0006516785502727995,1.2986844735112969e-14,4.999969554713797,0.6929212872728617,2.7929737785133063e-05,0.3070094877712467,0.0020825943171660644,-0.0015075264100999908,-0.0017883890091070498,3.93167929714338e-05,0.015572584660000001,4.430367163914448e-05,1.6262067647444774e-07,-0.006596603104856409,33.981931459584,0.21390799288432324,0.0038021228011895637,10.043246666666658,0.002357622714106042,9.944560499606259e-07,5.3,54.0,4.0,1.0515106,3,0.1018867924528302,0.065,0.1668867924528302,4.8774999999999995,1.325,0.994707770896461,0.0027953355867259555,0.9954770601456608,1
44,5_6C_19PER_4_6C_NEWSTRUCTURE,0.997607557949623,0.996298809917153,0.0013087480324699419,-2.048517688565276e-05,-3.1845918596054533e-07,0.0006432607213715045,1.6432819255318038e-14,4.992261850393808,0.7219918359685898,2.8415211905489075e-05,0.278099075909549,0.0020665404877729943,-0.0015339571464889623,-0.0018413313737539738,3.631390134248948e-05,0.015353632386666665,8.029955689613272e-05,-1.7175872741011157e-06,-0.02115456771861076,34.252927118185056,0.37276905114148107,0.008033645998156029,10.043657322222217,0.0012162649255342667,-5.035835667194726e-06,5.6,19.0,4.6,1.0638335,3,0.033928571428571426,0.13260869565217392,0.16653726708074534,4.8374999999999995,1.2173913043478262,0.993929397786401,0.0036781601632219774,0.9951036911321178,1
45,5_6C_36PER_4_3C_NEWSTRUCTURE,0.997508408035084,0.998204295108144,-0.0006958870730600086,-3.7383415034132095e-06,-3.024273390864701e-07,0.0005801579301468619,,,0.30419414336805045,1.2282387771012864e-05,0.6953453891445418,0.002397771204753041,-0.000587126278743022,-0.0011147578529500102,4.6523254828564495e-05,0.01831959362,0.0001222462142757281,-1.4720538690633642e-08,-0.012168252616091614,33.74174364822637,0.21601104892889222,0.00398845018268376,10.043165777777725,0.0006992087695309737,7.041261088446498e-07,5.6,36.0,4.3,1.0548838,3,0.06428571428571428,0.10232558139534884,0.16661129568106312,4.885,1.3023255813953487,0.996571717188187,0.0009366908468969593,0.9974213410993704,1
46,4_8C_80PER_4_8C_NEWSTRUCTURE,0.998311168764898,0.998228565073363,8.260369153501035e-05,-6.7680846566337245e-06,-2.2168098048255225e-07,0.000429449304041939,,,0.41032990955724624,1.650142222666518e-05,0.5894673337376994,0.0015781992049449522,-0.0006967177684619186,-0.000964085128018044,3.120810781237602e-05,0.016018696606666664,0.00021692524403668306,-4.472449401306737e-06,-0.03776194688132469,33.36748991454692,0.5925154518919661,0.012436128318754017,11.038489166666643,0.0011972934576936216,1.8492881164829603e-06,4.8,80.0,4.8,1.0699885,3,0.16666666666666666,0.0,0.16666666666666666,4.8,1.0,0.996961715009087,0.0013494537558109698,0.9975622053881886,1
47,5C_67PER_4C_NEWSTRUCTURE,0.99828815634276,0.99824165171326,4.650462950006595e-05,-7.083692708699846e-06,-2.2039247356688654e-07,0.0004169892927302817,,,0.412061363927223,1.7199394704426938e-05,0.5877549967936779,0.0015037816746690247,-0.0005755617543090619,-0.0009747245498600288,2.607748079990255e-05,0.015743394913333333,0.00017936318105853108,-3.3769760736032903e-06,-0.03820988294466124,34.26584876093662,0.6960799570963105,0.01428094722576749,10.043671544444386,0.0005234545484861462,1.6635080076839678e-06,5.0,67.0,4.0,1.073334,3,0.134,0.0325,0.1665,4.8375,1.25,0.996565081326037,0.0017230750167229747,0.9974298916273965,1
48,5_3C_54PER_4C_NEWSTRUCTURE,0.997564234970899,0.998173246066761,-0.0006090110958620887,-6.175664012113735e-06,-2.6120049218508254e-07,0.0005449733948738281,,,0.4023807269908666,1.5350658776230677e-05,0.5972451738011845,0.0022740514546489843,-0.0008050433516039179,-0.0008599970071829777,4.311438234570865e-05,0.015575202493333334,4.169276873868255e-05,-1.9564137072762823e-08,-0.010947644088129888,33.46464680159541,0.2275631864360707,0.004172552265440152,10.043121377777721,0.001991031529857861,-4.679016845750924e-06,5.3,54.0,4.0,1.0739049,3,0.1018867924528302,0.065,0.1668867924528302,4.8774999999999995,1.325,0.996938113421402,0.0006261215494969274,0.9975618253534368,1
49,4_8C_80PER_4_8C_NEWSTRUCTURE,0.998476334397773,0.998227184259737,0.0002491501380359473,-6.984232534212762e-06,-1.717475403077719e-07,0.00033527536157964877,3.3565569693619796e-15,4.974071854142021,0.3656540548076233,1.9114739368041862e-05,0.6339797604451907,0.0012389885432440018,-0.0007934936394309311,-0.000694645041849018,2.2055260355228443e-05,0.01561960604,3.756755874973105e-05,-1.019996302057988e-07,-0.011401239527499685,32.833492255768626,0.21754049388170923,0.003918807506281902,11.038759266666688,0.0035819165373544622,1.0207552928652999e-05,4.8,80.0,4.8,1.0721447,3,0.16666666666666666,0.0,0.16666666666666666,4.8,1.0,0.996960974577406,0.0015153598203669905,0.997584242033748,1
