C1,Q1,C2,E_L,E_H,C_high,T_cc_min,T_hat_min,fade_pysr,fade_wls,fade_ols,fade_free_pysr,c1_ge_c2,feasible
5.5,47.0,4.0,270.5,120.0,4.0,10.077272727272728,10.121940634427729,0.00079963398101357,0.0008712852655604064,0.0007906616496611476,0.0014199110268454903,1,1
5.4,29.0,4.5,251.10000000000002,135.0,4.5,10.022222222222222,10.066890129377223,0.0015287906347146718,0.001483823718392674,0.006760323387531548,0.005790178890735681,1,1
4.8,77.0,4.4,240.0,142.79999999999998,4.76,10.03409090909091,10.07875881624591,0.000895952094639163,0.0007731149476025712,0.0035916112082972655,0.0033357704549807324,1,1
5.0,40.0,4.5,245.0,135.0,4.5,10.133333333333333,10.178001240488333,-0.004571209365285378,-0.004720025564416697,0.010440990949831357,0.008419357491852516,1,1
4.8,36.0,4.7,238.59999999999997,141.0,4.7,10.117021276595745,10.161689183750745,-0.002919546703804954,-0.0030918569005591867,0.014638079798377304,0.011877437121647403,1,1
4.8,55.0,4.7,240.0,141.5,4.716666666666667,10.066489361702128,10.111157268857129,-0.0008485748153482797,-0.0009899288648936855,0.009302925264144286,0.007919103788314069,1,1
5.2,54.0,4.2,260.0,130.0,4.333333333333333,9.945054945054947,9.989722852209947,0.003719071750147629,0.003754403784088367,0.00359133713049667,0.003304207064349541,1,1
4.8,70.0,4.2,240.0,138.0,4.6,10.17857142857143,10.223239335726431,-0.005545378034545134,-0.005736585283152962,0.005868016657471988,0.004794103788314068,1,1
5.2,35.0,4.5,249.5,135.0,4.5,10.03846153846154,10.08312944561654,-7.120936528537403e-05,-0.0001434154377540353,0.008460258365149003,0.006958053218195694,1,1
5.3,49.0,4.2,263.9,126.0,4.2,9.975741239892185,10.020409147047186,0.0022512966424939607,0.002296049034899661,0.0033029648558177338,0.003155551202319842,1,1
5.0,35.0,4.7,245.5,141.0,4.7,9.944680851063831,9.989348758218831,0.003980453296195063,0.003925611960323538,0.01153415678543538,0.009419357491852515,1,1
5.1,45.0,4.4,251.49999999999997,132.0,4.4,10.066844919786096,10.111512826941096,-0.002097040696025565,-0.002177929136792933,0.007500053704363691,0.0062037906072431636,1,1
5.0,51.0,4.4,250.0,132.60000000000002,4.420000000000001,10.074545454545456,10.119213361700456,-0.0027918744298774945,-0.0028897533168359413,0.007507628371977733,0.006219357491852513,1,1
5.5,36.0,4.3,258.2,129.0,4.3,10.066807610993658,10.111475518148659,0.0005771279732341705,0.0005675721853492521,0.0034132020277943187,0.00341991102684549,1,1
5.1,29.0,4.7,246.59999999999997,141.0,4.7,9.922403003754694,9.967070910909694,0.005080453296194998,0.005044338880174415,0.01152658211782134,0.009341045509203944,1,1
5.4,19.0,4.6,245.2,138.0,4.6,10.067632850241548,10.112300757396548,-0.0003453780345451518,-0.0004480580256761568,0.009412888358320277,0.007642030742587529,1,1
4.9,67.0,4.4,245.00000000000003,140.5,4.683333333333334,9.976808905380334,10.021476812535335,0.002809481407738401,0.002739005949990714,0.0047072269689428054,0.004194743432976537,1,1
5.0,45.0,4.7,248.5,141.0,4.7,9.86808510638298,9.91275301353798,0.006980453296195066,0.006976685378098646,0.008726180714786425,0.007419357491852516,1,1
4.9,74.0,4.2,245.00000000000003,142.8,4.760000000000001,9.918367346938775,9.963035254093775,0.005895952094639223,0.005858237310561121,0.0030524659192089918,0.0027661720044051064,1,1
4.9,70.0,4.0,245.00000000000003,138.0,4.6,10.071428571428573,10.116096478583573,-0.0005453780345451298,-0.0006514629201944122,0.004486478547189027,0.0035824985350173507,1,1
5.4,22.0,4.6,247.6,138.0,4.6,10.009661835748794,10.054329742903795,0.002054621965454806,0.0019928007085439625,0.008570495537125591,0.0070864751870319724,1,1
5.2,22.0,4.6,243.2,138.0,4.6,10.103678929765888,10.148346836920888,-0.0023453780345451536,-0.0024821069708595433,0.011955216157132423,0.0094580532181957,1,1
4.9,75.0,4.3,245.00000000000003,144.0,4.8,9.881347887992407,9.926015795147407,0.007506284626935256,0.00748566236824999,0.002616257212283867,0.002562090371752042,1,1
5.4,30.0,4.4,250.0,132.0,4.4,10.15151515151515,10.196183058670151,-0.0035970406960255663,-0.0037034658456804315,0.006634936880326879,0.005604993705550491,1,1
5.1,44.0,4.3,250.2,129.0,4.3,10.199726402188784,10.244394309343784,-0.007422872026765837,-0.007568623595384294,0.007936262411288815,0.006399869038615712,1,1
5.3,26.0,4.5,245.79999999999998,135.0,4.5,10.143396226415096,10.188064133570096,-0.0037712093652854106,-0.003906405986343342,0.009295076518729649,0.007495173843829278,1,1
5.0,49.0,4.6,249.6,138.0,4.6,9.923478260869567,9.968146168024568,0.004054621965454808,0.0040268496537272935,0.007758401386387071,0.006619357491852511,1,1
5.3,53.0,4.0,265.0,123.9,4.13,10.05,10.094667907155001,0.0005332147109758933,0.0005667821037950715,0.0024905966272786052,0.002400834221187765,1,1
4.9,66.0,4.6,245.00000000000003,142.8,4.760000000000001,9.907719609582964,9.952387516737964,0.005895952094639223,0.005858237310561121,0.004677202376287245,0.004398825065629595,1,1
5.4,22.0,4.5,244.8,135.0,4.5,10.177777777777779,10.22244568493278,-0.004771209365285356,-0.0049234304589350075,0.008725906636985817,0.0070864751870319724,1,1
4.8,66.0,4.6,240.0,141.2,4.706666666666666,10.076086956521738,10.120754863676739,-0.0012511579484222879,-0.0013967851293159028,0.006369562686290661,0.005627437121647404,1,1
5.0,47.0,4.6,248.8,138.0,4.6,9.944347826086958,9.989015733241958,0.003254621965454896,0.003213230075653939,0.008319996600516862,0.007019357491852517,1,1
5.1,57.0,4.2,254.99999999999997,132.3,4.41,9.991596638655464,10.036264545810464,0.0018055424370484463,0.00178851278170028,0.0044413046193054,0.00385084943077257,1,1
4.9,58.0,4.3,245.00000000000003,133.8,4.46,10.171808258186998,10.216476165341998,-0.006181541897581411,-0.0063474506221055105,0.007389816532387096,0.006031478126854083,1,1
4.8,24.0,4.7,237.39999999999998,141.0,4.7,10.148936170212766,10.193604077367766,-0.004119546703804988,-0.004312286267669163,0.01800765108315605,0.014377437121647404,1,1
5.5,20.0,4.6,248.0,138.0,4.6,10.007905138339924,10.052573045494924,0.002454621965454873,0.0023996104975805843,0.007439730441251965,0.006329001935936404,1,1
5.2,25.0,4.7,247.5,141.0,4.7,9.905891980360066,9.950559887515066,0.005980453296195065,0.0059596609055069805,0.010957412236077504,0.008881130141272621,1,1
5.3,45.0,4.2,259.5,126.0,4.2,10.09433962264151,10.13900752979651,-0.002148703357505999,-0.002178858644503734,0.004426155284077316,0.003910268183451919,1,1
5.4,39.0,4.2,256.8,126.0,4.2,10.190476190476192,10.235144097631192,-0.004848703357505979,-0.00492482472050132,0.004418580616463274,0.003938327038883827,1,1
5.3,46.0,4.2,260.59999999999997,126.0,4.2,10.06469002695418,10.10935793410918,-0.001048703357506009,-0.001060131724652913,0.00414535767701242,0.0037215889381688994,1,1
4.9,71.0,4.5,245.00000000000003,143.4,4.78,9.893877551020408,9.938545458175408,0.006701118360787239,0.006671949839405555,0.0034286254408229947,0.003378416902364293,1,1
5.2,58.0,4.0,260.0,129.6,4.319999999999999,9.992307692307692,10.036975599462693,0.003182294239382266,0.003211928764858707,0.002778968901957545,0.002534976295118774,1,1
5.2,46.0,4.2,256.0,126.0,4.2,10.164835164835166,10.209503071990166,-0.005648703357506002,-0.005738444298574674,0.0058377179870158355,0.004842668602811081,1,1
4.8,60.0,4.6,240.0,140.0,4.666666666666667,10.108695652173914,10.153363559328914,-0.002861490480718376,-0.003024210187004772,0.008054348328680037,0.006877437121647404,1,1
4.9,62.0,4.6,245.00000000000003,141.6,4.72,9.9396628216504,9.9843307288054,0.004285619562343079,0.004230812252872196,0.005800392804546829,0.005215151596241838,1,1
4.9,49.0,4.8,244.90000000000003,144.0,4.8,9.875000000000002,9.919667907155002,0.007406284626935267,0.007383959920990835,0.009139939496670016,0.007868212820731635,1,1
5.0,32.0,4.7,244.60000000000002,141.0,4.7,9.967659574468085,10.012327481623085,0.003080453296195107,0.003010289934991084,0.012376549606630066,0.010019357491852517,1,1
5.4,49.0,4.0,268.6,120.0,4.0,10.094444444444445,10.139112351599445,-0.0011003660189864428,-0.0010610612323637691,0.0019214267455347732,0.0020864751870319723,1,1
5.1,47.0,4.3,252.6,129.0,4.3,10.134062927496581,10.178730834651581,-0.005022872026765768,-0.00512776486116423,0.007093869590094128,0.0058116337444980605,1,1
5.2,54.0,4.3,260.0,132.6,4.42,9.858676207513417,9.903344114668418,0.007208125570122459,0.007280491409080936,0.0034359260306364428,0.003304207064349541,1,1
5.5,23.0,4.5,248.0,135.0,4.5,10.10909090909091,10.15375881624591,-0.0015712093652853754,-0.001668952146641589,0.006752748719917504,0.005783547390481857,1,1
5.0,23.0,4.6,239.2,138.0,4.6,10.194782608695654,10.239450515850654,-0.006345378034545157,-0.006550204861226316,0.015059139170074357,0.011819357491852514,1,1
5.1,51.0,4.5,254.99999999999997,135.6,4.52,9.866666666666667,9.911334573821668,0.006233956900862703,0.006263931690344671,0.00565985696211409,0.0050273200190078665,1,1
4.8,67.0,4.5,240.0,140.1,4.67,10.108333333333333,10.153001240488333,-0.0027272961030270215,-0.002888591432197385,0.006244176179085994,0.005419103788314068,1,1
4.9,63.0,4.1,245.00000000000003,133.39999999999998,4.446666666666666,10.202090592334494,10.246758499489495,-0.006718319408346829,-0.006889925641335226,0.00629665069678307,0.005011069963588782,1,1
5.2,32.0,4.6,249.2,138.0,4.6,9.953177257525084,9.997845164680085,0.0036546219654548517,0.0036200398646906717,0.009147240086483464,0.0075349762951187746,1,1
4.8,71.0,4.3,240.0,139.5,4.65,10.130813953488374,10.175481860643375,-0.003532462369175038,-0.0037023039610418196,0.005431807950546866,0.004585770454980732,1,1
4.8,78.0,4.1,240.0,142.6,4.753333333333333,10.042682926829269,10.087350833984269,0.0006275633392565094,0.0005018774379877966,0.003777046900813052,0.003127437121647404,1,1
5.3,35.0,4.4,251.5,132.0,4.4,10.098627787307032,10.143295694462033,-0.002097040696025565,-0.0021779291367928777,0.006923309155005815,0.005797060636282105,1,1
4.8,73.0,4.0,240.0,138.39999999999998,4.613333333333332,10.175000000000002,10.219667907155003,-0.005008600523779827,-0.005194110263923302,0.005336446035997757,0.004169103788314068,1,1
4.8,74.0,4.2,240.0,140.39999999999998,4.679999999999999,10.107142857142858,10.151810764297858,-0.0023247129699530134,-0.002481735167775223,0.0047448262292124075,0.0039607704549807325,1,1
4.9,40.0,4.7,243.0,141.0,4.7,10.004342162396874,10.049010069551874,0.0014804532961950612,0.0013830507788443192,0.011822529060114304,0.009704947514609187,1,1
5.2,61.0,4.0,260.0,133.2,4.4399999999999995,9.88846153846154,9.93312944561654,0.00801329183627053,0.00809420393792537,0.0019365760807628554,0.001958053218195694,1,1
5.2,56.0,4.2,260.0,132.0,4.4,9.89010989010989,9.934777797264891,0.006402959303974443,0.006466778880236501,0.003029741916366878,0.002919591679734154,1,1
5.4,51.0,4.0,270.0,121.4,4.046666666666667,10.016666666666667,10.061334573821668,0.002178355268692367,0.002261435596568273,0.0013598315314049814,0.0017161048166616055,1,1
5.3,51.0,4.1,265.0,124.19999999999999,4.14,10.01748734468477,10.062155251839771,0.000935797844049846,0.0009736383682172334,0.00289678074154817,0.002778192711753803,1,1
5.1,56.0,4.2,254.99999999999997,131.4,4.38,10.016806722689077,10.061474629844078,0.0005977930378263663,0.0005679439884335724,0.004722102226370294,0.004046927862145125,1,1
5.6,40.0,4.1,265.0,122.99999999999999,4.1,10.139372822299654,10.184040729454654,-0.0006745346882461867,-0.000653786689471636,0.0009084734892517883,0.001670009872379957,1,1
5.1,43.0,4.5,250.79999999999998,135.0,4.5,9.992156862745098,10.036824769900099,0.0012287906347145938,0.001178716376615152,0.007906237818633255,0.0065959474699882606,1,1
5.3,40.0,4.4,256.0,132.0,4.4,9.982847341337909,10.027515248492909,0.002402959303974439,0.002398680989869728,0.0055193211196813375,0.004853664409867015,1,1
5.0,55.0,4.4,250.0,135.0,4.5,10.00909090909091,10.05375881624591,0.0004287906347146264,0.00036509679854179744,0.006384437943718151,0.005419357491852516,1,1
5.2,29.0,4.6,247.4,138.0,4.6,9.998327759197323,10.042995666352324,0.001854621965454828,0.0017893958140256516,0.009989632907678153,0.008111899372041848,1,1
5.4,44.0,4.2,262.8,126.0,4.2,10.03174603174603,10.07641393890103,0.0011512966424940263,0.00117732211504884,0.003014592581138796,0.003012401112957903,1,1
4.8,79.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.0024083715947265643,0.002919103788314068,1,1
4.8,27.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.01700984716210114,0.013752437121647403,1,1
5.6,24.0,4.6,253.99999999999997,138.0,4.6,9.87577639751553,9.92044430467053,0.008454621965454878,0.008501757333130688,0.004624179702988981,0.0045271527295228185,1,1
5.0,50.0,4.6,250.0,138.0,4.6,9.913043478260871,9.957711385415871,0.004454621965454875,0.004433659442764026,0.007477603779322175,0.006419357491852516,1,1
5.6,44.0,4.2,271.59999999999997,126.0,4.2,9.85714285714286,9.90181076429786,0.009951296642493945,0.010127137473855685,-0.0003701280388680216,0.0009557241580942417,1,1
5.2,53.0,4.2,260.0,129.0,4.3,9.972527472527474,10.017195379682475,0.0023771279732341943,0.0023982162360142723,0.003872134737561566,0.0034965147566572343,1,1
4.8,76.0,4.0,240.0,140.8,4.693333333333333,10.100000000000001,10.144667907155002,-0.0017879354591876506,-0.0019392601485455074,0.004494053214803071,0.003544103788314068,1,1
5.2,55.0,4.0,260.0,126.0,4.2,10.096153846153847,10.140821753308847,-0.0016487033575059984,-0.0016703464082079011,0.003621361723152231,0.0031118993720418474,1,1
5.1,54.0,4.2,254.99999999999997,129.6,4.319999999999999,10.067226890756304,10.111894797911305,-0.0018177057606177383,-0.0018731935980997316,0.005283697440500086,0.004439084724890222,1,1
5.1,32.0,4.5,244.2,135.0,4.5,10.164705882352942,10.209373789507943,-0.005371209365285345,-0.005533645142490051,0.010995011496347105,0.0087528102150863,1,1
4.9,30.0,4.6,239.0,138.0,4.6,10.195208518189885,10.239876425344885,-0.006545378034545135,-0.006753609755744627,0.014785916230623492,0.011745763841139805,1,1
5.5,21.0,4.6,248.89999999999998,138.0,4.6,9.986561264822136,10.031229171977136,0.0033546219654548293,0.0033149325229130944,0.007158932834187069,0.006147183754118224,1,1
4.9,50.0,4.8,245.00000000000003,144.0,4.8,9.872448979591837,9.917116886746838,0.007506284626935256,0.00748566236824999,0.008859141889605121,0.007664131188078578,1,1
5.2,34.0,4.6,250.4,138.0,4.6,9.923076923076925,9.967744830231926,0.004854621965454831,0.004840469231800648,0.008585644872353675,0.007150360910503388,1,1
4.9,67.0,4.1,245.00000000000003,136.60000000000002,4.553333333333334,10.106520657043305,10.151188564198305,-0.0024240993222238716,-0.0025501254874981116,0.005173460268523489,0.004194743432976537,1,1
5.0,28.0,4.7,243.4,141.0,4.7,9.998297872340425,10.042965779495425,0.0018804532961950726,0.001789860567881052,0.01349974003488965,0.010819357491852515,1,1
4.9,49.0,4.7,244.8,141.0,4.7,9.957446808510639,10.00211471566564,0.003280453296195085,0.0032136948295093948,0.009295350596530243,0.007868212820731635,1,1
4.8,72.0,4.4,240.0,140.8,4.693333333333333,10.090909090909092,10.135576998064092,-0.0017879354591876506,-0.0019392601485455074,0.004995599243621743,0.004377437121647404,1,1
4.8,37.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.014201871091452182,0.011669103788314076,1,1
4.9,44.0,4.7,243.8,141.0,4.7,9.98349978289188,10.02816769004688,0.002280453296195084,0.0021966703569176738,0.010699338631854724,0.008888620983996945,1,1
5.2,24.0,4.7,247.0,141.0,4.7,9.918166939443536,9.962834846598536,0.005480453296195065,0.005451148669211092,0.011238209843142402,0.009073437833580314,1,1
5.6,40.0,4.2,266.0,126.0,4.2,10.000000000000002,10.044667907155002,0.004351296642494007,0.004431800427342258,0.0007530623893915603,0.001670009872379957,1,1
5.0,22.0,4.8,244.4,144.0,4.8,9.89,9.934667907155001,0.006906284626935266,0.006875447684694946,0.015029114577418798,0.012019357491852517,1,1
5.6,35.0,4.4,262.0,132.0,4.4,9.886363636363637,9.931031543518637,0.008402959303974444,0.008500827825419888,0.0018462282249955822,0.0025628670152371027,1,1
5.4,44.0,4.3,263.40000000000003,129.0,4.3,9.912144702842378,9.956812609997378,0.005777127973234264,0.005856099442826113,0.0028591814812785688,0.003012401112957903,1,1
5.5,33.0,4.4,256.3,132.0,4.4,10.009090909090908,10.053758816245908,0.0027029593039744615,0.00270378833164725,0.004100183749128776,0.0039653655723000366,1,1
5.1,61.0,4.0,254.99999999999997,132.1,4.403333333333333,10.026470588235295,10.071138495390295,0.0015371536816657372,0.0015172752720853944,0.003628936390766271,0.0030665357052823763,1,1
5.4,21.0,4.6,246.79999999999998,138.0,4.6,10.028985507246379,10.07365341440138,0.0012546219654548385,0.001179181130470608,0.008851293144190486,0.007271660372217163,1,1
5.6,19.0,4.6,249.0,138.0,4.6,9.992236024844724,10.036903931999724,0.0034546219654548738,0.00341663497017225,0.006028167738313459,0.005420009872379957,1,1
5.4,41.0,4.3,260.1,129.0,4.3,9.997416020671835,10.042083927826836,0.0024771279732342943,0.0024999186832735387,0.003701574302473255,0.003567956668513453,1,1
4.9,46.0,4.8,244.6,144.0,4.8,9.88265306122449,9.92732096837949,0.0071062846269353,0.007078852579213313,0.009982332317864702,0.008480457718690822,1,1
5.4,28.0,4.4,248.00000000000003,132.0,4.4,10.202020202020202,10.246688109175203,-0.005597040696025513,-0.005737514790863818,0.007196532094456669,0.0059753640759208655,1,1
4.9,46.0,4.5,243.4,135.0,4.5,10.165986394557823,10.210654301712824,-0.006171209365285368,-0.006347264720563406,0.010448565617445383,0.008480457718690822,1,1
5.0,32.0,4.6,242.8,138.0,4.6,10.100869565217392,10.145537472372393,-0.0027453780345451095,-0.002888916759896165,0.012531960706490295,0.010019357491852517,1,1
5.2,45.0,4.2,255.0,126.0,4.2,10.192307692307693,10.236975599462694,-0.006648703357506003,-0.006755468771166395,0.006118515594080731,0.005034976295118774,1,1
5.6,36.0,4.4,263.2,132.0,4.4,9.85714285714286,9.90181076429786,0.009602959303974423,0.00972125719252992,0.001565430617930688,0.0023842955866656725,1,1
5.1,49.0,4.5,254.39999999999998,135.0,4.5,9.898039215686275,9.942707122841275,0.004828790634714586,0.004840004477945248,0.006221452176243882,0.0054194768817529635,1,1
4.8,46.0,4.8,239.99999999999997,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.011674692627868117,0.009794103788314076,1,1
4.8,25.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.017571442376230928,0.014169103788314074,1,1
5.1,59.0,4.2,254.99999999999997,134.1,4.47,9.941176470588237,9.985844377743238,0.004221041235492606,0.004229650368233584,0.0038797094051756078,0.0034586925680274733,1,1
4.9,66.0,4.0,245.00000000000003,134.4,4.48,10.181632653061225,10.226300560216226,-0.005376375631433339,-0.005533738093261076,0.005609668975448611,0.004398825065629595,1,1
5.6,46.0,4.1,273.99999999999994,122.99999999999999,4.1,9.90418118466899,9.948849091823991,0.00832546531175371,0.00849943356385352,-0.0007763121531375854,0.0005985813009513877,1,1
4.9,69.0,4.1,245.00000000000003,138.2,4.6066666666666665,10.05873568939771,10.10340359655271,-0.0002769892791624762,-0.00038022541057963766,0.004611865054393698,0.003786580167670415,1,1
5.3,21.0,4.6,244.7,138.0,4.6,10.073010664479083,10.117678571634084,-0.0008453780345451523,-0.0009565702619719896,0.010543653454193901,0.008438570070244374,1,1
5.1,28.0,4.7,246.2,141.0,4.7,9.932415519399248,9.977083426554248,0.004680453296195042,0.004637529091137738,0.011807379724886234,0.009537123940576493,1,1
5.1,46.0,4.4,252.2,132.0,4.4,10.04812834224599,10.09279624940099,-0.0013970406960255866,-0.001466012005978734,0.007219256097298795,0.006007712175870616,1,1
4.8,57.0,4.5,240.0,137.1,4.569999999999999,10.191666666666668,10.236334573821669,-0.006753127433767214,-0.006957154076419614,0.009052152249734949,0.007502437121647404,1,1
5.4,43.0,4.1,260.90000000000003,122.99999999999999,4.1,10.192411924119241,10.237079831274242,-0.004774534688246179,-0.0048235870270975645,0.00345080128806392,0.0031975862981430863,1,1
4.9,45.0,4.5,243.00000000000003,135.0,4.5,10.176870748299319,10.221538655454319,-0.006571209365285324,-0.006754074509600028,0.01072936322451028,0.00868453935134388,1,1
5.6,33.0,4.4,259.6,132.0,4.4,9.944805194805195,9.989473101960195,0.006002959303974487,0.006059969091199824,0.002407823439125374,0.0029200098723799572,1,1
4.9,47.0,4.6,244.10000000000002,138.0,4.6,10.059449866903284,10.104117774058285,-0.0014453780345451417,-0.0015667849455269778,0.010012356910520263,0.008276376086037757,1,1
5.1,24.0,4.7,244.6,141.0,4.7,9.972465581977472,10.017133489132473,0.003080453296195107,0.0030102899349910284,0.012930570153145818,0.010321437666066685,1,1
5.1,48.0,4.4,253.6,132.0,4.4,10.010695187165776,10.055363094320777,2.9593039744257865e-06,-4.217774435033572e-05,0.006657660883169005,0.005615555313125512,1,1
4.8,44.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.012236287841997913,0.010210770454980733,1,1
5.0,22.0,4.7,241.6,141.0,4.7,10.044255319148936,10.088923226303937,8.045329619510433e-05,-4.078348278402366e-05,0.015184525677279025,0.012019357491852517,1,1
4.8,20.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.01897543041155541,0.015210770454980732,1,1
5.2,60.0,4.0,260.0,132.0,4.4,9.923076923076925,9.967744830231926,0.006402959303974443,0.006466778880236501,0.002217373687827753,0.0021503609105033876,1,1
5.2,44.0,4.5,255.8,135.0,4.5,9.876923076923077,9.921590984078078,0.006228790634714654,0.006263838739573646,0.005933079901564944,0.005227283987426468,1,1
4.9,21.0,4.7,239.20000000000002,141.0,4.7,10.103343465045592,10.148011372200592,-0.002319546703804909,-0.0024816422170040875,0.01715768359434732,0.01358249853501735,1,1
4.8,43.0,4.6,238.6,138.0,4.6,10.20108695652174,10.24575486367674,-0.006945378034545147,-0.007160419544781305,0.012827907648783263,0.010419103788314074,1,1
5.3,53.0,4.1,265.0,126.6,4.22,9.951219512195124,9.995887419350124,0.004156462908642022,0.004228488483595028,0.002335185527418378,0.002400834221187765,1,1
5.2,54.0,4.0,260.0,124.8,4.16,10.130769230769232,10.175437137924233,-0.0032590358898020866,-0.0032977714658967705,0.003902159330217125,0.003304207064349541,1,1
4.8,76.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.0032507644159212503,0.003544103788314068,1,1
4.9,56.0,4.6,245.00000000000003,139.79999999999998,4.659999999999999,9.987577639751553,10.032245546906553,0.0018701207638989747,0.0017896746663388918,0.007485178446936201,0.006439641392160212,1,1
5.0,57.0,4.2,250.0,131.60000000000002,4.386666666666668,10.125714285714286,10.170382192869287,-0.004133818206790929,-0.004245940864909981,0.006133664929308815,0.005019357491852517,1,1
4.8,51.0,4.6,240.0,138.2,4.6066666666666665,10.157608695652176,10.202276602807176,-0.005276989279162536,-0.005465347773538132,0.010581526792264099,0.008752437121647404,1,1
5.0,25.0,4.7,242.5,141.0,4.7,10.02127659574468,10.065944502899681,0.0009804532961950607,0.0008745385425484864,0.014342132856084336,0.011419357491852508,1,1
5.1,38.0,4.4,246.6,132.0,4.4,10.197860962566846,10.242528869721847,-0.00699704069602558,-0.007161349052492216,0.009465636953817962,0.007576339626851002,1,1
4.8,20.0,4.7,237.0,141.0,4.7,10.159574468085108,10.204242375240108,-0.004519546703804944,-0.004719096056705785,0.019130841511415635,0.015210770454980732,1,1
5.5,35.0,4.3,257.0,129.0,4.3,10.09725158562368,10.14191949277868,-0.0006228720267658083,-0.0006528571817607243,0.003693999634859213,0.003601729208663677,1,1
5.3,27.0,4.5,246.6,135.0,4.5,10.123270440251574,10.167938347406574,-0.0029712093652853877,-0.0030927864082699874,0.009014278911664755,0.007306494598546259,1,1
4.8,79.0,4.7,240.0,143.89999999999998,4.796666666666666,10.002659574468087,10.047327481623087,0.0023720902492438967,0.0022649212504840532,0.0025637826945867914,0.002919103788314068,1,1
5.1,32.0,4.7,247.8,141.0,4.7,9.892365456821027,9.937033363976028,0.006280453296195088,0.006264768247284502,0.01068418929662665,0.0087528102150863,1,1
5.4,23.0,4.6,248.39999999999998,138.0,4.6,9.990338164251208,10.035006071406208,0.002854621965454829,0.002806420286617317,0.008289697930060694,0.006901290001846789,1,1
5.6,41.0,4.2,267.4,126.0,4.2,9.964285714285715,10.008953621440716,0.005751296642493964,0.005855634688970601,0.0004722647823266644,0.0014914384438085265,1,1
5.6,31.0,4.3,255.3,129.0,4.3,10.158637873754154,10.203305780909155,-0.002322872026765732,-0.0023817987851667,0.0031248297531153947,0.003277152729522818,1,1
5.0,54.0,4.5,250.0,137.0,4.566666666666666,9.946666666666669,9.99133457382167,0.00311267818854144,0.0030774718946899315,0.006509824450922818,0.005619357491852511,1,1
5.2,19.0,4.6,241.39999999999998,138.0,4.6,10.14882943143813,10.193497338593131,-0.004145378034545177,-0.0043127510215245635,0.012797608978327109,0.010034976295118767,1,1
5.3,57.0,4.0,265.0,129.1,4.303333333333333,9.902830188679246,9.947498095834247,0.007511322350925553,0.007618957353780209,0.0013674061990190233,0.0016461172400556946,1,1
5.0,58.0,4.5,250.0,139.0,4.633333333333334,9.893333333333333,9.938001240488333,0.005796565742368254,0.005789846990838066,0.005386634022663238,0.004819357491852514,1,1
4.9,68.0,4.5,245.00000000000003,142.2,4.739999999999999,9.926530612244898,9.971198519399898,0.005090785828491151,0.0050445247817166305,0.004271018262017681,0.003990661800323473,1,1
5.1,32.0,4.6,246.0,138.0,4.6,10.025575447570333,10.070243354725333,0.0004546219654548711,0.0003655615523972533,0.01083960039648688,0.0087528102150863,1,1
5.6,26.0,4.4,251.2,132.0,4.4,10.14935064935065,10.19401855650565,-0.0023970406960255874,-0.0024830364785703996,0.004373406688579644,0.004170009872379957,1,1
4.9,66.0,4.2,245.00000000000003,137.20000000000002,4.573333333333334,10.081632653061224,10.126300560216224,-0.0016189330560758552,-0.001736412958653677,0.005298846775728156,0.004398825065629595,1,1
4.8,51.0,4.7,240.0,141.10000000000002,4.703333333333334,10.077127659574469,10.12179556672947,-0.001385352326113587,-0.00153240388412329,0.01042611569240387,0.008752437121647404,1,1
4.8,63.0,4.5,240.0,138.9,4.63,10.141666666666666,10.186334573821666,-0.004337628635323054,-0.004516016489886254,0.007367366607345574,0.0062524371216474035,1,1
5.5,25.0,4.6,252.5,138.0,4.6,9.90118577075099,9.94585367790599,0.006954621965454821,0.006976220624243246,0.006035742405927487,0.005419911026845491,1,1
5.3,28.0,4.6,249.6,138.0,4.6,9.952420016406892,9.997087923561892,0.004054621965454808,0.0040268496537272935,0.008578070204739632,0.007117815353263239,1,1
5.5,36.0,4.4,259.6,132.0,4.4,9.927272727272728,9.971940634427728,0.006002959303974487,0.006059969091199824,0.00325779092793409,0.00341991102684549,1,1
4.9,56.0,4.5,245.00000000000003,137.4,4.58,10.057142857142857,10.101810764297857,-0.0013505443006931461,-0.0014651754490388469,0.007640589546796428,0.006439641392160212,1,1
4.8,21.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.01869463280449051,0.015002437121647404,1,1
5.5,45.0,4.2,268.5,126.0,4.2,9.90909090909091,9.95375881624591,0.006851296642494009,0.006974361608821478,0.0010414346640704843,0.001783547390481857,1,1
